comment,sentiment
门店自提服务超级差给一个女店员看完提货短信以后让我等下去取货然后人就消失足足等了二十分钟然后发现这个女店员在店里无所事事整理衣服没办法又找了个男店员取了衣服优衣库砸牌子啊,0
店员全程帮我下单了门店自提等了十分钟就取到了商品了,1
棉麻质地下水就皱皱的宽松版型网上下单自提的比店里便宜50,1
优衣库的收银员推荐我用店头下单门店自提一件衣服省几十块非常谢谢她,1
门店自提很方便天气太热了看到群里宝妈推荐的优衣库的这个网眼连体衣说是料子很透气很凉快正好有活动比实体店便宜不少很划算宝宝4个月不到62cm13斤在70码和80码之间犹豫了好久最后买的80码因为看评价说衣服瘦确实我们80码穿着也不算肥长是有点长不过小宝宝穿宽松点抱起来才不会勒裆,1
163   98实体店试穿了买的s做活动149果断买了门店自提方便,1
店里服务太差收银台指示不明显排半天队好不容易排到告诉我网店提货在另外单独的一个柜台但是那个柜台啥指示也没写重新排到发现大小不合适要退货结果操作半天也不行店员态度还很差自顾自做其他事也不搭理顾客,0
收银台员工教我怎么在网上下单然后店里提货真的很方便而且省了不少钱,1
收银台的员工缪海燕很热情 服务很周到 推荐门店自提,1
还蛮喜欢的店里试了感觉还不错正好做活动就入手了然后没有记性啊又选择了自提觉得可能是试穿的因为沾毛毛了有点点小别扭下次还是网店发吧,0
这款睡衣喜欢已久价格终于降到自己接受的范围很难抢买到全靠手疾眼快不能犹豫两种花色都很喜欢可惜只秒到粉色的继续盯着希望能收了另一款门店自提很方便,1
家附近的优衣库 现在可以网上下单 店里提货了 特别方便,1
开始说300能减60天猫店铺购买门店自提后来店长说不能用直接买单网上店铺同样裤子价格便宜100店长说活动不一样不打折全国不都一样态度及其恶劣,0
店员说可以网上下单门店自提就不用排队了买单了给店员蒋梦好评一步一步的帮我操作完成很贴心,1
拍的门店自提的试穿了偏大想換小一码的但没货只能了退款速度太慢旺旺沟通不方便,0
前台很有礼貌帮助我裁剪裤边非常迅速非常给力并且自提也非常的快很开心,1
第一次体验线下提货很方便就是很多衣服线下缺货衣服不错舒适百搭这个颜色今秋真的很火了,0
收银台的小伙子很热情的接待我还帮我网上下单门店自提服务超赞,1
非常好穿终于降价了这款和去年的一样吗反正都长差不多不过去自提的时候店里也是99并且号码齐全网上都已经没号了,0
在实体店看中的选择网上自提很方便价格还比实体店便宜一倍,1
优衣库的门店自提真的很方便在家下了单到店里就可以取而且今天帮我弄门店自提的小姑娘郭琪动作很快很棒棒,1
江灿帮我介绍了自提很满意,1
赶上搞活动好不容易抢了一件到门店提货时店里也是这个价以后就直接在店里买了衣服质量特别好很漂亮也好搭配已经买了好多优衣库的衣服了优衣库的忠实粉丝,0
到店自提的黑色真的不适合自己想换红色又最后一件合适的码给买走了~店铺是不会帮忙调货的况且其他门店存货也不多只好忍痛退掉唉这么超爱这个裙子啊啊啊,0
来提货期间又逛了逛 买了很多 优衣库有毒吧太喜欢了,1
试衣间的男店员很有礼貌说话也很客气还主动想我推荐门店自提的服务这样我以后就可以少花时间逛商场主要在手机上选好了再直接过来取货就好了,1
发货很慢 应该直接去店铺取货更好一些 有个选择门店的选项我选了离我家最近的一家门店然而并没有什么用处依然千里迢迢发货过来这样很不环保啊东西很好,0
服务态度好门店提货很优惠打了对折真好,1
优衣库的服务态度特别好现在还新推出网上下单门店自提真的是太方便了太人性化了,1
裤子很修饰腿型 颜色也很夏天 我的真爱裤子 先在实体店试了买了第二天发现旗舰店降价在网上重新买了条又碰上暂停自提就把实体店那条退了结果收到裤子发现手感明显不太一样没有实体店的那么软上身也没那么的舒适也懒得再换了有点糟心,0
弹性超大显瘦大胖子24就可以厉害厉害本来想去店铺提货显示没货只能淘宝啦超近第二天早上就到了满意满意超满意以后的裤子都优衣库了,0
吴雨亭态度很好告诉我可以门店自提网上下单有些比在店里便宜,1
线上自提真的很优秀很好排队的时候买单特别快,1
优衣库的服务真好 质量好啊 门店自提非常方便,1
一楼收银员崔逸群服务态度热情帮助查找网上价格是否便宜些帮助我进行门店自提,1
孩子自己选的体恤选了星球大战按照模特搭配短裤选了这一件搭配还挺漂亮这件网上特价在实体店网上下单买的提货时间半小时不错推荐大家来买挺好的,1
很满意店员告诉我哪些是可以自提优惠的服务很好,1
还不错哦 因为店庆所以在店里凑了单然后自提 这个衣服还是比较显瘦的很棒很棒 下面配裙子好看哦超喜欢 但是料子稍微有一点透 注意一下哦其他的还是棒棒哒 自提大概要半个多小时 比较慢 不知道网上和自提的有没有差别 听说好像网店有瑕疵吧,0
财富中心店人不多服务很好试衣间也没那么挤不好的地方就是自提点没办法选这里几乎所有的自提都要去江北北城天街很不方便另外u系列为什么不在重庆的实体店发售,0
收银台的小姑娘真的很热情给我介绍电头下单我门店自提的服务真的很好,1
门店自提速度非常快导购服务态度特别好购物很愉快非常满意,1
门店自取很方便我和女儿每人都有两个不同颜色的简约大方有内涵,1
要我怎么评价你们才好呢真是又爱又恨本是你们优衣库的忠实粉丝却让我这么难过衣服质量是没话说的一家四口都穿优衣库这次双十一双十二买的也不少活动当天去了本地实体店发现弊端1天猫店下单实体店明明是有货却显示缺货无法自提2线上线下同价位的情况下天猫下单既然天猫店没码数更换实体店有却无法在实体店更换码数通过这2点优衣库的服务还需改善这两个差评是给你们服务的,0
收银员很热情的告诉我网上价格优惠教我用门店自提买单,1
裤子很显瘦在店里提货的挺方便的好评,1
网上旗舰店的购物体验不好1网上旗舰店可以使用优惠券线下不可以  2可以选择门店自提但是门店有货网上却显示没货  3网上购买选择门店自提每一件都要重复选择门店自提门店自提每次都要重新选择门店如果根据上一件取货方式设成默认会更加方便,0
店里衣服还蛮多的很多特价的小姑娘和小伙子会热情的告诉我网上下单门店自提有优惠省了不少钱呢,1
选的门店自提外套特么不让去试衣间是什么垃圾规定牛逼哈怕了怕了然后才发现线上比线下还贵无语¯―¯٥,0
衣服好舒服 我们一家3代人都选了 就是网上下单 店里提货的料子不一样,0
一楼收银不收银就算了退换货都不可以还要专门去和234楼去排队去挤明明一楼人都没有 只有两个员工在自提区一个提货一个折衣服以前自提退换货都在一楼既然一楼不工作直接就不要设收银啦服务又差,0
服务人员吴英娜很贴心的为我服务 全卖场都很整齐 之前老公有买过裤子 那时候是搞得促销 我又想再买一条 发现不是原来的价格 娜娜告诉我可以选择门店自提 还可以修改裤长 改的也很好,1
店里的门店自提服务非常好用前台一直做推荐喜欢,1
店里思琪很热心帮我选裤子选搭配后面发现网上旗舰店才129一条裤子只是不知道为什么不能门店自提为了省点钱等快递中希望明天能到,0
选了门店自提结果让等了二十多分钟才给拿出来店里的人并不多服务速度太慢了不满意,0
收银台推荐的门店自提的服务很方便很好很满意,1
东西很好先去的店里旁边有顾客问红包的问题我也问了下于是扫了红包自提结账的时候发现不能用红包于是又来了个店员说自提用ar扫描红包才可以用但是她不知道怎么用于是我连续第二次没有用到红包,0
门店自提很便捷希望多一点优惠,1
门店自提服务666很合身 身高177体重56  S码,1
店铺自提的时候当班的女店员居然完全不熟悉自提怎么操作还要求助于同事对客培训不到位,0
一直来的今天有员工推荐我门店自提简单了解了下看样子很方便员工很热情一直蛮好的,1
网上选了去店里自取的看了样衣感觉买小了现场直接换大了一号,1
有活动的时候网上下单实体店提货非常实惠方便,1
二楼前台的陆柳很nice整个自提的流程很满意,1
自提门店服务很差,0
在实体店试过买了黑色的和蓝色的除了坐下去站起来膝盖处会有凸起再其他挺好用手整理下就自然了整体裤型很好显得腿型好唯一担心的是针织水洗晾晒后会不会变形以后自提不会再选择欣都龙城店了发票永远开不出来单子模糊到看不清,0
特别舒服价格网购的也相对合理第一次网购实体店提货也学会了具体是怎么样操作的了给小侄子买的颜色很暖心还有全棉材质网眼设计夏天穿特别合适一点也不热夏天小宝贝的福音,1
非常满意姚威强员工很有耐心的教我如何网上下单门店自提,1
一个叫刘静的小姐姐给我推荐门店自提网上买便宜很多勒感谢,1
去店里自提的想要的号秒没就选了这个回来试了一下正合适感觉今年的设计没有去年的好看但是这件还不错真香复联4要穿着这个去看,0
门店提货的服务员态度实在是不好当着顾客的面说换货麻烦但是换货不是门店提货提倡的嘛还抱怨了好几次让我很难堪哼我也是有态度的人坚决不能纵容这种行为服务员姓代谢谢,0
英玉莲卖场推荐了门店自提享受了优惠\n卖场服务很好\n试衣间引导周到\n前台微笑好好,1
梦时代的服务还是挺不错的今天在网上下了个单过来自提哪个小哥哥人超级好太有礼貌了,1
经常来这家优衣库感觉服务很好特别是张瑜小姐姐推荐我门店自提帮我省了许多钱很耐心教我怎么操作下次我可以自己试试了,1
潘知鹏前台服务热情推荐门店自提,1
衣服挺好的 门店自提很方便 U家小姐姐和小哥哥服务态度都很好哦,1
满意今天来西安赛格的优衣库门店自提前台员工很迅速的为我提好了货我很满意,1
收银曾推荐我门店自提很不错,1
崔晓小姐姐特棒在点头帮忙下单门店自提很热情很嗨,1
优衣库门店自提实惠快捷非常方便,1
一星是给线下取货人员的凭良心说衣服也不错但是线上客服是在体验感太差呵呵哒一开始说退不了一个让我两个一起退然后重拍一个给我补差价后来我拍好了说是要同件数后来我说了下客服建议我拍一个给退差价的说是让我不退不换然后申请退运费我照做了结果拒绝了我耍我呢自己看图吧淘宝以来第一个差评,0
门店自提很方便网上粉色卖完了拍的别的颜色直接在门店换粉色的换货时门店营业员服务态度不好全程不高兴板着脸,0
吳恩宇告訴我可以門店自提服務態度很好下次還會來,1
优衣库买东西特别方便先在网上看好可以自己去店里试穿然后门店自提谢谢导购推荐这种方式,1
特别喜欢优衣库金梅小姐姐推荐一些线上优惠的商品让我门店自提非常感谢哦,1
感谢店里吕利的热情招待服务周到帮我找到需要的尺码还推荐最近的门店自提,1
赣州万象城店的商品种类不是很多优惠区商品的数量也很少如果要在官网上选择门店自提一般都没有货很不方便,0
衣服是羊毛的 所以会有一点点扎 但是可以接受款型还不错 在旗舰店下单 然后去门店自提 的 十分方便 一直特别信赖优衣库 棒棒哒,0
去店里提的挺好的,1
出乎意料从不买优衣库的衣服因为面料没有满意的而且尺码偏小这次偶尔在淘宝看到这条裤子各方面觉得还行就试一试门店自提不用排队就拿到衣服回家打开过水真是不错薄而不透舒服凉快适合夏天穿幸好没有大号的我17565kg买的165号的穿着很宽松,1
店里买了两件网上下单自提了两件前期都很满意 就是自提的两件衣服店员忘了给我们摘防盗扣了 出门后警报一响 正在结账的顾客都看我们  这个无所谓  工作难免有疏忽我当时还能很尴尬的笑出来但是一个小姐姐立马追出去问我们： 你们把衣服拿出来是想看看吗无凭无据认定我们这件衣服没付钱就拿出来了 这不是质疑顾客人格吗为什么你不认为是工作人员没摘防盗扣呢所以我很生气本来愉快的购物体验 一下子就没了结果回去摘防盗扣再次出来另一件又响了再次尴尬回去在大家的注视下再次摘防盗扣和朋友两个人面面相觑灰溜溜的有了真是要多难受有多难受,0
收银员吕千颖让我免费领取一个会员告诉商品还可以门店自提很方便,1
买单很快  几乎没有等待  门店自提很方便,1
感谢王鑫帮助我搭配服务给我门店自提很优惠的,1
优衣库门店自提服务非常的方便节省了很多时间接待的员工也非常热情非常满意,1
本来看中一件衣服然后网上有活动卖场员工就告诉门店自提,1
想要自提货品换货收银员居然跟我说要从网上走程序结果自提单上写着：可以现场换同款不同码的,0
非常满意万达的服务态度一直都是很棒的门店自提方便又便宜,1
抢到啦直接去店里自提的开心哦,1
季园园服务态度不错人很好教我门店自提,1
原本想购买两件商品 另外一件商品属于原价商品 但是没有尺码了咨询了导购员 想问问那家店铺还有相对应的尺码 导购员也没有进行查询 直接说断码了 后来通过官网自提服务中心 看到还有码数 跑到了京基kkone拿到了想要商品和尺码,0
感谢陈冬蕾店员帮我拿了门店自提,1
使用了线下自提这件衣服喜欢了很久这次正好打折降了100元就买下来了还送了10元的券但是使用条件是满200减10所以理论上来说用处没有那么大优衣库的东西一直都不错就是这次线下自提显得有点慢收银员的态度也不是那么好一定要等购买后来了短息才能提货给他看购买的码也没用第一次使用线下自提没什么经验,0
门店自提也太方便了吧在家下了单到店就能取还可以调换尺码满意刘羽的接待,1
门店自提真的太方便啦薛晓燕小姐姐也非常热情哦服务周到,1
门店自提体验感非常差工作人员业务不熟练非常不熟练浪费了好多时间非常不愉快,0
原来网上下单门店自提还有优惠长见识了谢谢前台小兄弟,1
我哈件很长吧过我们来取自提很好提前下订单到时候取货放,1
当初选择的门店自提很方便到店直接拿货很喜欢,1
优衣库门店自提服务是真方便享受网上价格门店服务太满意了,1
在买衣服的时候叫黄枚枚的小姐姐很棒人长得好看说话又好听还帮我找衣服下次买衣服选到店自提还找她,1
陈秋月服务很好教我门店自提省了不少钱很满意,1
今天去优衣库的时候一进门就听到工作人员特别热情还推荐我店头下单门店自提优惠很多感谢,1
额门店自提的拿回家才发现裤子口袋旁边有个小红点在门店时没注意看啊啊啊门店店员忘记完成自提操作了隔天还特意打电话来要自提码,0
优衣库值得信赖买回来先洗了下虽然很薄不过黑色的不会透穿着很舒服不刺激适合夏天穿唯一难受的是我是门店自提的万达里那么大的优衣库店竟然只看到两个营业员虽然营业员少些逛着舒服可是也太少了我只看到两个提货都要等一段时间不长不短可是还是有些啧啧,0
线下提货特别慢人都来了告诉我还要备货等了半天还没来人我要自己卖场拿一件也不行让把线上的退了重新门店买,0
质量很好有带BRA的背心很方便打底穿线下拿货也很方便,1
很喜欢优衣库就是每次人好多而且试衣间都要排队的自提每次也是要等一会最喜欢衣服,0
简洁大方有垂坠感选择的门店自提到店试后换了大一码比网上退换方便,1
去了店里门店自提 很棒,1
员工培训不到位不遵循先后顺序为顾客服务未完成时操作其他顾客订单；对网络订单处理不迅速对续主动操作事项不清楚增加等待时间；礼貌用语使用不规范田家儒知道没看到工牌正面因投诉对象工牌背面朝前所以不知姓名简称员工a事件负责人田家儒工牌确认无误调查可确认员工a身份  事件过程：我是429优衣库app自提订单核销码已发但430日下午5点多到店之后有一件不想要选择其中一件退货然后5:30分左右去自提时员工a为我服务输入核销码提示不对后知需新核销码以为需等待发送新码发送延迟我操作手机时员工a高声招呼支付宝订单可来她这里结账随后在我旁边排了一队要支付宝结账的顾客核销码没发过来之前她没有任何等待说明直接去帮旁边顾客结账我默认等待没有质问后我app查找订单信息发现需重新发码才有了新核销码叫她过来帮我结账她过来操作时后面顾客结账结到一半也有问题向她询问她又扭头帮那位顾客操作把我晾一边我说你应该按先来后到的办事流程为我结完了再接待别的顾客她新码输入几遍还是提示错误然后她不耐烦说码不对她也没办法当时我已因为她几次服务怠慢生气我说码不对不是我的问题发过来多少我就说的多少且有问题也理应店铺来解决然后我就把手机往她面前一放我说你来弄吧她不主动询问订单出处就开始在手机上找我的淘宝翻订单记录好久找不到我的订单我主动告知根本不是淘宝订单是在优衣库app订单她点开app订单详情按新码又输入好几遍还是错误后对讲呼叫田家儒来帮忙对讲机呼叫之后没有任何稍等我让同事帮您处理之类的服务用语又把我晾一边直接帮后面顾客结账  然后田家儒过来后输入新码同样提示错误我跟她说了具体情况后她又在核销机上主动操作了类似更新订单的步骤之后再次输入显示无误核销完毕  同时我还有一件在店内挑选也是app下单自提但防盗扣取不下来田姓员工让我柜台稍等亲自帮我调换走开之前还对员工a解释为何操作一直错误说两遍员工a无任何回应理会只埋头为其他顾客结账  所有订单办理完毕我问田有没有店长我要投诉田说有问题可以和她说她是时间段负责人店长不在我说完事件过程她问我有什么诉求我要求女员工a为她服务态度向我道歉田让一位员工b替代a的工作来和我对话员工a狡辩核销码错误向她摔手机后我不在想浪费时间听她狡辩对田说员工a根本无认错态度第二天还会到店找店长51日54日出门游玩投诉搁置  投诉依据：1员工a不遵循先来后到的工作原则顾客订单未处理完毕不经顾客允许擅自为后面顾客结账；2业务操作不熟悉对需店员主动操作更新订单一事毫无所知增加顾客等待时间不主动向同事询问解决办法推脱责任；3三服务态度不端正指出她没有先来后到服务后没有道歉还心有不服只按自己以为的不当操作继续查找4服务全程不使用规范用语无任何说明进行不下去交接工作时没有服务转移的解释事后投诉当面理论时还丝毫没有知错悔改之心进行狡辩,0
实体店试后选择了自提真是太方便了比实体店便宜好评,1
去店里自取的可以在店里直接调换我换了黄色卡其色反正就是那款黄色的因为啊白色的料子颜色太浅可以看到里面的羽毛感觉不是太好看就换了颜色也换了尺码我163买的XL穿出面包服的感觉了我都是外穿所以大点很好看对出毛这个我没有感觉到一定会出毛但是这个我一点都没有察觉可见真的是不怎么出啊啊啊我评价的也太用心了吧,0
店员态度很好我到前台准备买单了又告诉我网上下单门店提货有活动又帮我弄真的很贴心,1
店内环境很好很整洁 收银员才青梅很耐心帮我做自提,1
不满意在店里试了一条裤子感觉很合适但是在天猫旗舰店上这条裤子售价要便宜50元于是想选择线上付款门店自提但是在下单的时候却显示店面缺货但是在实体店货架上至少有两条我合适的尺码并不是缺货于是咨询店内客服被告知没办法说是店里得保持一定库存不能理解那门店自提服务岂不是一句摆设根本无法实行还得在网上购买然后多等待几天不满意,0
质地好薄比我上次网上下单到店自提的两件布料薄很多是怎么回事同一条链接,0
小妹妹们很积极帮我做门店自提让我省了不少钱,1
物美价廉很好还会继续购买门店自提服务很不错,1
最小码 还是很大 版型不怎么样 买的Ｍ码 线下提货时试了下嫌大 调成s码 调完后不可以退货 后悔线下提货,0
对商品很满意因为在淘宝里面看的是179元然后已经到店里了准备自提商品的时候发现这个裤子不能实现网上下单门店自提服务然后以门店的价格买了这条裤子心里很纠结,0
这款胸罩做活动99元网上购买 产品质量很好 大小合适 以前都穿A80罩杯的 这款买的是M号 给要买的一个参考 实体店取货 方便 快捷 买了好多件了 喜欢这种线上 线下都可购买的方式 优衣库人性化的管理 服务模式值得推广 祝生意兴隆,1
谢谢员工缪海燕的推荐 门店自提便宜了很多 优衣库的员工都挺好的,1
我也真是醉了 实体店取货的 她们准备好的 我也没拿出来看 拿回家晚上扔水里洗发现防盗扣还在衣服上  晕倒 衣服已经泡湿 想自己拆吧 结果衣服破了 扔了 哎,0
吴晓琳服务态度好帮忙网上下单门店自提便宜了200块钱,1
吴恩宇告诉我可以门店自提服务态度很好下次还会来优衣库的,1
衣服质量好员工服务热情尺码挺全还有网上下单门店自提更方便选衣服用手机就行了,1
杨婷服务很好 帮我门店自提省了20元钱,1
何思雨服务很好  微笑服务  唐小兰前台服务很好  有推荐会员和门店自提,1
自提的但是门店的人流程太不熟了 几次的让我提出提进非常无语 赶时间的最后还是等着他们一下这样一下那样,0
衣服是好衣服可是我问客服为什么没给联名纸袋至今没回店铺差评是必给的还不如去自提以后再也不在优衣库网店买东西了又害我去旁边优衣库跑了一趟,1
网上下单门店自提顺道又买了其他当我到前台说提货的时候服务人员向旁边人念叨了一句自提然后表现得非常不情愿旁边的人说看一下不一定配好了货态度很差我说昨天提的订单旁边的人说哦那应该有这个服务员才不情愿的去找拿回来动作慢慢腾腾的我说我要更换颜色拿出我已经挑好的这个服务员非常不耐烦的停下手问旁边的服务员能换吗旁边的服务员说跟她说换了就不能退换了我就站在他面前旁边的服务员全程不瞅我一眼我说我知道那个服务员又慢腾腾旁边的服务员来帮她在机器上操作完又回自己那边我还买了几件衣服现场结账我说还要这几件这个服务员又慢腾腾的操作全程不抬眼皮抽我自提的衣服和现场买的一个袋子装不下连换个大袋子都懒得就装了两个袋子给我当时懒得看她那副晚娘脸孔都不想提换袋子的事就拿了两个袋子走了服务员女孩子长得挺漂亮的但是这种鼻孔朝天的还是不想再看见\n服务体验感太差这种服务也算是第一次遇到了以前自提都是专门的服务台不分服务台也可以但是这种对门店自提的歧视不知道是为什么一个服务人员哪里来的这样的优越感现在都不是顾客对服务人员趾高气昂轮到服务人原来显示优越感了是闹哪样,0
线上下单门店自提滴超级好看的小清新类型,1
挺好的可惜所在地区门店没有了没法自提邮费有点贵东西还是不错帮着清库存啦,0
门店自提很方便很快服务很好,1
前台店员陈婷服务态度很好很贴心为我查网上优惠活动商品帮我做门店自提享受到优惠不错的购物体验,1
我是今天去门店自提第一次尝试一下没想到整个过程很满意拿商品还不用排队并且我很快节省了我很多排队的时间发现不合适的也可以退换很满意,1
门店员工业务不熟悉 验证又慢又不灵活 等了半个多小时 还不如直接当场购买 自提的意义在哪里,0
店铺自提特别方便衣服很漂亮,1
我就非常不懂凌晨到官方app抢不能自提 后面去店里抢看到收银台下面有店员自留的一购物筐里的衣服说不售卖这些就算哒我买了衣服后最中间那个收银的有联名购物纸袋舍不得给我这么牛,0
自提很方便找号码不方便希望之后能有更好的体验就这样子啦,0
店铺199 网店149 果断选择门店自提 挺薄的面料但是超级舒服的 164 104s码正好,1
门店自提竟然还把尺码给我拿错了,0
因为自提的实体店不能处理退和换两个操作所以都退了两条裤子都挺好的,0
优衣库的门店自提服务很好用在家里就可以买好不满意还可以现场退谢谢店员的推荐,1
衣服很好门店自提服务员态度欠佳,0
小增表现不错很好推荐我自提,1
我想我不会再选择自提了由仓库发货或者不会有这样的情况可以看出衣服在门店挂了很久被试穿了多次这个不是问题重点是衣服粘了很多头发觉得门店应该要清理一下再交给自提的顾客比较好不然看起来让人很不舒服,0
本来是到专柜拿另一衣服正好看到这款不错线上下单专柜提货可以试穿很方便而且活动价比专柜便宜服务很好很快就收到提货信息衣服有点透但是款式很好好搭配还有蓝色也好看,0
喜欢优衣库的服务  很好  喜欢门店自提服务挺好,1
优衣库门店自提服务是真方便特别感谢店员冯志焦教会了刚上下单特别好,1
孙可宋服务态度非常好前台很耐心也推荐自提下单,1
员工杨柳服务态度很好 帮我推荐门店自提 好评我很满意,1
这里服务超级好还推荐我自提真的非常实惠我下次还来,1
爸爸很喜欢很凉快棒唯一的不足就是店里面没货不能自提货了,1
门店自提速度很快员工服务态度也很好,1
余伟龙帮我做了店头自己提货非常棒省了四十块钱优衣库的衣服挺不错,1
周末人太多了排队也是人试衣间也是人还好可以选自提码数没有也可以网上订很满意了695,1
店员很热情服务很到位并且推荐了在店用ipad下单的服务使用后感觉这本身并没有加快结账的速度店员辛苦需要兼顾柜台收银还要去取打印到店提货的单据当有几名顾客一起结账就会造成混乱并且不太习惯,0
门店自提的速度真的非常的快 不浪费消费者的一分一秒满意,1
这边实体店不打折原价199 开心网上才99 还可以到点自提 棒棒哒 衣服质量不错噢,1
还行 不怎么卷边 作为全棉来说弹力和束身效果够好了 自提服务比较一般 门店自提无指引 楼上楼下问半天 大概是太忙了并没有日式服务的亲切感 操作的店员服务步骤没啥毛病都很到位,0
线上下单直接去附近的门店线下提货衣服很轻保暖性不错回来后才发现袖子线有瑕疵因为商标撕了没法去更换穿了两天衣服钻毛厉害袖子口都能看见露出的白色羽绒毛衣粘了不少羽绒细节越来越不重视了,0
裤子符合预期穿着舒适线下提货速度快方便,1
购买时并没看中这件衣服是为了拼单才选的没想到提货时在门店试穿就这件我穿了好看面料光滑舒适非常满意,1
门店自提 敲划算 实体店贵20,1
店里取货店员很耐斯裤子好看店里取货店员很耐斯裤子好看店里取货店员很耐斯裤子好看店里取货店员很耐斯裤子好看店里取货店员很耐斯裤子好看店里取货店员很耐斯裤子好看店里取货店员很耐斯裤子好看店里取货店员很耐斯裤子好看店里取货店员很耐斯裤子好看,1
前台高高的小姐姐服务超级好帮我门店自提省了不少钱给你点赞,1
从店里下单直接选择店里取货以前都挺好的可是这次赶上30060的活动明显感觉出来店里人手不够用服务速度很受影响都是自己下单自己配货然后在银台等待接货整个过程得有将近一个小时不太美好的体验衣服本身没有问题的而且现在店里就卖149旗舰店79超值,0
天猫旗舰店上有卖的可以选择门店自提的产品实体店没有实体店没有又是怎么做到可以门店自提的,0
第一次体验门店自提哈哈哈不用排队直接扫衣服吊牌上的码网上付款以后根据提货码去门店提货区拿就可以不用排队很方便这件衣服是纯棉的会有一点点厚实但是厚实的棉的感觉手感还是可以的,1
盛丽萍服务非常满意 自提活动很好非常满意,1
实体店提货被告知没有新年礼盒不开心,0
质量嘛因为棉麻表面会有那种小点粗糙颜色还不错实体店试了网上下单自提的,1
门店自提很方便很顺利的取到了衣服谢谢穿蓝格子上衣的小姐姐提醒我可以7天退换货,1
去实体店提货的时候拿到手感觉颜色太老气又换了件别的颜色的穿了一段时间才发现袖口有大团的线头作为优衣库忠实粉这么感觉质量不如以前了u系列的衣服手感跟面料也就是跟以前普通产品的手感一样,0
试衣间小伙伴很不错给我推荐了门店自提服务很好收银台也不错微笑满满,1
很喜欢优衣库的门店自提网上活动比线下给力的时候很好用,1
换了白色的天蓝客服差评门店自提效率低就一个人处理换码超级麻烦超级麻烦超级麻烦换件衣服要等四十分钟且服务态度不好,0
结账被郑建告知门店自提赠券300减30实体店不能用特价99的裤子告知299不仅业务能力一般丝毫没有耐心最终发现能用后态度大变反口说顾客没表述清楚这是今年来发生的最糟糕的购物经历更难以相信是以日式服务为自豪的优衣库望优衣库门店扩张的同时提高一下员工素质门槛并进一步加强员工培训,0
直接门店自取衣服很不错,1
门店自提客服态度太差了很不耐烦,0
投诉1员工黄嘉仪服务态度恶劣2门店关于淘宝店铺购物门店取货指引不清晰3员工责任心不强服务意识差本人淘宝店铺上购买短袖一件选择到店提货因上一家西城都荟店没有货特意上网下单到恒宝广场店提货去到店铺选取了一件相同货号的衣物然后到收银台排队提货结账时人客较多排队花费了一段时间终于到本人时却被告知不是在收银台操作随手指导员工黄嘉仪处并将我手里的短袖收走放在回收箱里黄嘉仪要求本人出示提货码扫描后询问：有短信提醒你来取货吗我说没有黄嘉仪边回答：那就是我们还没备货给你取因为赶时间并且感觉非常疲惫想尽快取衣物就大声告知收银员以及黄嘉仪两位员工回答哦且没有进一步服务本人在收银台站了许久没人理会本人一家人是优衣库忠实粉丝除了婚纱和寿衣之外所有衣物都在优衣库门店购买发生服务质量事故真的太失望希望能及时回复并告知黄嘉仪员工的处理结果谢谢,0
在买这件衣服同时同时选购一款裤子经查询官网有活动随即询问店内导购可否网上下单店内自提开始一位收银台女士说自提活动需按下单顺序提货不一定马上取得可理解后换作一位男性店员拿着ipad一查说裤子不能进行网上下单门店自提前后两分钟情况下官网显示门店缺货且当时我手上拿着门店裤子货架上也有一条同款尺码裤子男导购一口咬定不能门店自提还引导通过微信优衣库小程序下单他再进行快递发货这和我上官网购买有何不同还有在门店明确有货情况下为何男店员说不能门店自提我在其他门店店员是会积极配合得例如长沙悦方店既然网上线下同时运营且货物可门店自提情况作为消费者当然是选择优惠大情况下购买男导购服务实在让人不理解希望如果网上比线下活动优惠大情况下能够及时满足消费者需求优衣库不是一直在倡导服务吗请提高工作人员服务质量,0
挺好的 正好在逛街的时候看到这个裤子 然后官网有活动 优惠20 门店还没有这个活动 就从淘宝下单再选择门店自提 五分钟就拿到手啦很不错再也不怕门店没网上优惠啦,1
今天买了特价的男装便携式外套01179577员工帮忙门店下单自提优惠了50块钱 很感谢,1
试衣间员工帮忙在网上自提便宜了很多真的很感谢,1
有些店铺的款式在网上选择不了这家店铺的自提服务可是明明实体店铺是有货的网上却显示缺货,0
门店自提的感觉服务员态度很一般,0
很好正品门店自提的,1
早就喜欢这件然后特意等到降价了在买的然后在实体店试了选择门店自提等了10分钟就拿到了但好多人都在排队排队起码要排一个小时很喜欢然后我凑不下去了早就喜欢这件然后特意等到降价了在买的然后在实体店试了选择门店自提等了10分钟就拿到了但好多人都在排队排队起码要排一个小时很喜欢然后我凑不下去了早就喜欢这件然后特意等到降价了在买的然后在实体店试了选择门店自提等了10分钟就拿到了但好多人都在排队排队起码要排一个小时很喜欢然后我凑不下去了,1
第一次店里自取实体店试好之后小姐姐还告诉可以直接淘宝下单还便宜版型设计很好关键是人帅啊哈哈,1
第一次体验网上下单门店自提很方便而且线上好多商品比实体店还优惠朱丽娟小姐姐很快速帮我取货很热情服务很好下次还想体验,1
门店自提会显示部分缺货但是没有具体的显示哪一件还早一件一件的试很麻烦希望可以改进,0
今天下雨来优衣库买衣服服务人员态度蛮好的前台的翟奕玮给推荐了门店自提挺方便的以后再来,1
舒服舒服到店换了网上没有的蓝色喜欢不过感觉自取过程很麻烦如果能完善一下就好了,0
