comment,sentiment
还不错尺寸标准和介绍的一样包装比较满意,1
这件裤子裤筒与宣传照片严重不符比图片相比要宽很多问客服妹妹也非常大方的承认了这点身材标准及偏瘦的不建议穿穿上效果就跟穿女生的裤子效果一样男生穿有种变性的感觉,0
东西非常的不错质量不错价格也非常优惠而且物流的态度也好商家的态度也不错呢衣服不错 穿上很舒服 面料也不错 做工更是没的说 第一眼看见就喜欢,1
裤子一般物流太慢半个月了才到也是没谁了,0
看到绒的时候我都惊呆了我都不知道我选了条加绒的这要怎么穿出去,1
质量不错 款式很好 做工细致,1
给老公买的穿上很舒服老公很喜欢,1
宝贝收到了很喜欢质量不错,1
收到速度又快态度很好质量不错手感很好,1
买了一个月才评论就是太长了其他都好自己还去改短了还行吧,1
说好送皮带的皮带了,0
质量很好做工精细穿起来很舒服合适质量也很好全五分好评,1
大小合适跟图片一样做工很好质量不错和描述相符卖家服务态度不错,1
染色你不染全点留一片是什么意思希望换货给发个好的,0
裤子质量很好尺寸很好不会掉色满分,1
差衣服买回来都是坏的购买者需慎重考虑,0
少一点套路 多一点真诚,0
夹肩不好做工不平整根本不合身尺寸偏小一点不好看,0
最失败的一次网购色差质量太不满意了一星都不想给,0
质量很好和图上的没有什么差别颜色很正穿着很舒服也挺凉快的绝对好评,1
买了三件 有件破了个小洞 像给虫子咬破的 然后衣服肩膀穿起来很皱 拉不齐的,0
给朋友买的穿着很合适很喜欢,1
货不对板想退回去不知卖家愿不愿意给退衣服一般般,0
不知怎么说好了我要不同颜色的你给我一样的干嘛→→,0
东西收到了 非常不满意 掉色而且还很薄 裤子后面还有折,0
裤子很漂亮 很酷 很有型 穿上很舒服 质量也不错 很显腿瘦和腿长 还很百搭,1
给一星都多了这样的衣服假的不能再假了洗两次不仅变大而且还坏了真的也是够了,0
衣服质量一般太长了 穿不了,0
差评我定31的他给我发32的靠,0
买过多次裤子质量不错还会再次光临而且申通快递到货很快,1
掉线质量差差评,0
好好好好好好好好好好好好好好好好好好好好好好好,1
原本每年都会买三件现在只想说一次比一次差劲以后不会在买越来越让人失望,0
感觉一般般,0
太垃圾了完全不值得购买~~~ 而且送货花了五天真垃圾,0
裤子颜色都搞错裤子质量很是一般根本不值这个价,0
货品已收到配送速度好快试穿一下裤子和商家描述基本一致穿着舒适裤码合身就是唔知洗时会否退色个人比较满意本次购物,1
摸起来很有弹性 跟图片描述基本符合 细致 无 穿起来刚好合适 这个价格能买到这么合适的牛仔裤是很难得的这个裤子是正的很不错,1
穿了一个多月才来评价质量确实不错而且很保暖在初冬穿确实可以不用穿衬裤买了两条折扣蛮大很好还会再来光顾,1
布料差拆开包装一看就后悔了只能当工作裤了,0
买裤子送衬衫就是骗子哼,0
我买的这裤子大小刚好质量好颜色好看快递也快下次还要继续买,1
买的牛仔裤发过来休闲裤不说联系卖家换货时客服的态度让人恶心运费还要自己承担我都不知道原来卖家还可以这样真是垃圾一堆,0
618 坑人的,0
东西收到了还不错摸着挺好穿两天看看质量怎么样,1
商品特别好 质量摸起来更几百块的一样 洗也不脱色 穿上身特别帅 物美价廉 客服态度也特别好 物流走得也很快总之很值得购买,1
质量不错下次还会光顾,1
当我拿到快递的时候都快要惊呆了快递速度怎么这么快服务还这么好最主要的是裤子质量特别好很满意呵呵,1
卖家的服务很细致体贴发货也很快总之是可以让人信赖的好店家还有快递也很给力好评下次还来,1
刚到一看就有汗渍衣服真脏完全被骗,0
不好有味非常刺鼻而且还慢,0
卖家发货很速度询问事项比较多也很耐心回答物流也很快裤子版型很好棒棒哒,1
穿上很舒服大小合适不错,1
帮男票买的他很喜欢刚好在520前到快递也非常快 宝贝非常的好男票非常喜欢下次还会来的,1
这是加绒的,0
试过了一般般还好价格不贵,1
一次买了好几件都非常好的,1
服务态度不错裤子价格也对得起质量物流还可以总之我感觉裤子不错,1
收到裤子了非常棒穿上挺合适的给男朋友买的他都夸我会买衣服了哈哈还得好好感谢店家给我推荐的尺码非常热心我还会再来的哦~,1
穿上之后太好看了质量也很好摸到特别舒服很贴肌肤颜色也非常的正这是我买的最称心的一天裤子了以后就在这家购买了也推荐购买,1
质量不好穿两个月就变形了,0
穿着不太舒服 裤子也大了,0
根本不是修身买回来超级大太后悔了,0
后面有点气球,0
裤子质量还是非常不错的已经穿了四五天了穿着也挺舒适的,1
裤子质量非常好一分钱一分货真心觉得不错看上的就不要犹豫了,1
裤子太容易粘灰了穿了一会就粘满灰了不是很满意,0
衣服不错很厚实穿起来挺合身也很暖和而且很耐心的解释说明客服非常到位好评,1
妈的这么L号这么长穿裙子啊,1
宝贝很不错的呢款式很新颖我很喜欢物超所值的呢赞一个满分哦下次还会来的,1
只说两个字垃圾,0
说好的弹力呢还有一股超大的味道裤脚不是很收不太理想,0
不愧是品牌夹克衣服做工非常精细尺码合适而且穿着特别舒服颜色款式都不错穿着也很大方大小合适感谢客服的推荐,1
好好好好好好好好好好好好好好好,1
材料不好 穿了几天就露个洞,0
好渣阿第一次穿就起毛还烂了狗血,0
苦苦等了一个星期才送到结果还是件烂的里面那层没有缝上愤怒,0
腰围尺寸合适不是很修身颜色不是我想象中的蓝有点墨蓝的样子不是纯棉加莱卡的还过得过去吧,1
质量不错版型很好尺码合适颜色和店铺照片上一样完全不存在色差穿着很喜欢发货迅速赞一个,1
给男朋友买的收到后自己先打开看了一下手感质量都特别好男朋友试穿以后也特别满意这条裤子性价比真的特别高喜欢的朋友赶快下手,1
这条裤子 穿着很舒服感觉质量很好 卖家发货也很快服务态度很好 好评没话说,1
裤子收到质量不错做工精致没有多余的线头走线平整面料舒适颜色也正,1
买的最小号M结果大了两个腰我也是醉了,0
前两张图片跟后边的不一样了东西跟图片严重不符千万别买了太**坑了,0
我以前到实体店买过 这一样衣服 跟实体店有很大的区别,0
穿着大小刚好买了两条颜色也挺好看的老公很喜欢面料也挺好的这个价钱真的很值,1
物流挺快的 裤子不错质量很好穿起来也舒服,1
裤子质量真的很不错还担心收到货会不好看没想到颜色也挺好的很符合我得要求下次还会再来买的,1
裤子很好看穿起来很合身手感很棒配上黑色的衣服感觉特别好看物流包装也很用心必须好评,1
大小合适样式不错穿着很舒服,1
弹性良好穿着不紧身做工绝对的好面料不错穿裤子收到了,1
裤子很好很潮物流也不错推荐购买关键是店主服务态度很好五星,1
非常差和图不对,0
质量不怎么样才穿两次腿腕的地方都掉色了,0
物流慢质量好不好穿了2次拉链就坏了,0
很不错 男朋友很喜欢 强力推荐,1
掉色掉色不好感觉就防伪码是真的裤子不好还那么厚,0
质量不错颜色也很正穿在身上很舒服,1
颜色太深了 跟店里的图片相差很大,0
实物与图片颜色天差地别赶上P图神器了,0
不错不错质量很好和图片一样的大小刚合适很帅,1
说实话衣服太烂了谁买谁倒霉,0
卖家发货太慢裤子一般般价格比外面店里卖的都贵有些不划算,0
宝贝收到了给老公买的让他试过了码数合适料子也很好穿着舒服,0
挺不错的合身很有弹性料子也不错推荐,1
质量不错 大小刚刚好 面料很舒服,1
质量不错和图片描述得一模一样穿上很舒服,1
还算可以吧质量与发货速度都还好,1
超级不满意当工作服了什么东西这破裤子呵呵,0
一口气买了7件这个夏天应该不用再买衣服了7,1
不划算质量一般太贵了大家千万不要买,0
质量太差掉色非常严重穿了一会手上都是裤子的颜色,0
不怎样价也不太后理,0
牛仔裤质量不错穿上后很合身有弹性174cm72kg穿33码蹲下去也没有紧缩感很棒给满分,1
裤子收到了非常喜欢实物和图片上看的一样,1
很小完全穿不进去很窝心,0
掉色严重还是别买了,0
买的星空黑 送到是个什么几吧颜色,0
对这次的购买很不满意一穿在身上用手摸裤子的颜色都要跑手上去二有个地方有五六公分长的地方是毛的我有图三这种蓝色真不怎么样,0
面料舒服穿着合身这个夏天正适合,1
料子不错摸上去很舒服没有异味儿很喜欢,1
下午收到的宝贝裤子质量不错哦五星好评值得购买卖家生意兴隆哦,1
很满意这条裤子 特别是对料子很喜欢,1
质量还不错货发到的也很及时,1
真不好质量不好穿上效果更不好垃圾,0
物美价廉性价比高值得购买就是有点色差颜色偏重,1
衣服太次一点都不满意,0
感觉还不错就是商家发错了码数花了钱买了***布而已也没什么,0
衣服非常的舒服看起来不错的样子衣服非常的舒服看起来不错的样子衣服非常的舒服看起来不错的样子,1
一般款式老面料比较粗糙,0
衣服不错就是偏大已申请换货衣服还是挺满意,1
质量不错款式好看做工很赞穿着好看大小合适没有气味下次还来,1
一次没有穿过 就像什么样子了 一星的不想给,0
清洗时严重掉色    清洗后掉色严重请慎重购买,0
布料不好不值这个价钱,0
差劲的要死快递真的好慢不应该叫快递应该叫蜗牛运输,0
号不是一般的小,0
质量太差了不好,0
非常棒的牛仔裤很喜欢面料柔软穿在身上很舒服已经下过水不褪色穿起来修身有型超级满意,1
宝贝真的很不错哦老公穿上刚好帅帅的以后买裤子就选你家了,1
开始看还可以可是缩水到无法穿了,0
宝贝很快收到包装很不错没压坏试穿了很合适质量好是正品比专卖柜买的实惠穿上很显气貭高档值得购买店家热情点赞点赞,1
打开一看还不错穿起来挺舒服的还挺时尚的主要是出门很有气质棒棒哒支持支持,1
偏小黑色的还好灰色的洗的时候发现两个小洞洞像是被蟑螂咬的非常不满洗过还能换吗招牌已经剪掉,0
腰太低了不是很适合,0
裤子好大不好看差差差家里没人能穿送人谁要联系我谢谢,0
白色有点透还行还行还行还行还行,1
买的第二条了速度很快质量也行,1
布料特别好柔软亲肤穿上特别舒服,1
裤子真的很不错样式质量都很好准备再买一条,1
很舒服价格不贵一下子买了三件一夏天不用买了,1
质量一般般价格再底点就好了,0
这裤子掉色十分历害买了后悔死了在也不相信这牌子了,0
快递速度慢 产品和我第一次拍的完全不是一样的 要买的请慎重考虑,0
裤子收到了质量不错穿上显瘦卖家态度很好很热心物流也很快,1
第一次洗脱色没什么脱色质量蛮好的穿得也舒服,1
给男票买的特别合适裤子质量不错穿着舒服还很帅他很喜欢超级赞超级赞,1
假货假货,0
网购十余年遇到过的服务最烂的店没有之一衣服首先漏发告诉客服很紧急需要补发办活动后客服去仓库查货查了三天还没消息期间每天催客服客服每次都让提供一堆已经提供过N次的资料重复提交提交完后仍是没有回复的等待待仓库核实完又过了好几天仍旧不补发造成我这边没赶上活动只好要求未发的退货又弄了好几天事后要求开票目前已三周了还不知道发票在什么地方差评建议大家不要买这家的东西,0
东西一般东西快递员直接签了那还叫我收什么,0
这裤子不错给满分我建议大家购买质量也不错,1
裤子不错很漂亮 哥哥真的很喜欢物流也快,1
好垃圾就值*的货坑,0
洗一次就掉色,0
你们这裤子是一次性的吗才洗过几次水呢就破了,0
质量不错穿着也显身材价格还实惠,1
太假了太臭那熏得死人,0
不行穿了两次拉链就掉了尴尬的不行,0
尺码不准确平常穿两个x这次的大很多退货换货又很麻烦算了,0
东西收到质量不错对得起这个价格很满意好评,1
裤子穿着很舒服与图片一样没有色差店家服务态度很好物流也非常给力好评好评好评,1
不错就是有点薄白色的有点透,1
我很满意质量很好做工也不错,1
不好意思我货未收到我想起诉你们,0
我真得吐槽了 买了两件XL大小的 一件黑一件白的 对比了一下 黑的竟然小很多 怎么穿 卖家挑衣服的时候尺寸真给力 两件标牌都不一样 还同一款这黑色的180衣服简直就是170的,0
大小合适穿着舒服满意,0
衣服不错质量好穿着舒服也好看穿着很精神,0
衣服不错没加绒挺保暖品牌一流的货色给个赞,1
垃圾衣服不透气再也不想买了,1
挺划算的质量还不错就是物流有点偏慢,1
一般颜色也照片上的有点不同,0
感觉还不错我一次买了两条大小很合适,1
掉色 拿回来手上都是黑的 洗了几遍都还是掉色买回来一个多月了没穿过一次对于这种裤子也就只有在网上买店主的良心被狗吃了,0
送货速度超级快一天半就送到了裤子不错的合身料子也可以加绒的穿起来不硬也暖和物超所值啦客服很热心与负责一次愉快的购物经历,1
客服服务太差一下单就联系客服31码换30码说好的备注呢收到货还是31码这不坑人吗,0
裤子太紧了去年同样一款就大点还有就是发错了货,0
老公很喜欢穿这种夹克款式无意间看见这款觉得不错所以就入手了收到货后试穿了下很合适大小长短也刚好,1
真心实意差的无法理解,0
收到了拿到手上感觉透气性不太好 没有手提袋送人很不上档次,0
宝贝收到了物流挺快的三天就到了这么大的霾快递也是蛮拼的首先宝贝的面料很舒服穿着很贴身其次就是上身效果很好很显瘦很满意,1
这差的不是一点两点啊这是旧货市场拿出来的吗坑啊,0
质量看图快递垃圾到爆懒得骂了,0
实在太不好了根本就是在打发人,0
*么多好评都是雇佣的水军吧靠这诈骗消费者也太明显了这种料子的裤子*,0
这个裤子挺好的做工精细穿着挺舒服关键是不起球五星好评,1
衣服很容易破裂开真的是一分钱一分货有点失望,0
衣服穿着很合适舒服质量也不错颜色和图片差不多没有什么色差很开心的一次购物,1
质量不错穿着舒服,0
颜色和图片不附,0
衣服收到了 质量不错 板型也很好,1
质量不错很满意样式也很好与描述的一样,1
尺码不标准没法穿,0
买的裤子质量很好穿起来挺舒服的不错我喜欢下次还来,1
料子穿起来也很舒服老公很满意,1
包装十分好质量也不错很赞,1
质量好差才穿几天扣子掉了两个,0
最不开心的一次网购,0
怎么不是绒的 别说发错了 唉,0
想买相当于***一件的硬塑料雨衣可以考虑下单我不需要已扔垃圾桶,0
坑不想多说买一件吧,0
必须差评已经不再爱班尼路今天收到第一次手洗衣服里面baleno就已经掉下来了有图有真相,0
收到了质量很好是我想要的款式蛮满意的谢谢以后还会光顾此店的,1
我选了M号穿起来怎么还这么大衣服这么长 一点都不修身,0
质量不错穿上很合适满意,0
款式也很好看穿着很休闲不错全五星好评,1
东西太普通太普通了不建议购买,0
老公很喜欢质量不错穿上很舒服,1
裤子质量蛮好的蛮喜欢这条裤子下次还会来的哈哈,1
难看死了质量很差有异味迫不及待想给个差评后悔死了,0
裤子也就那样了 差评,0
腋下很紧夹得不舒服开始以为是码数小买了个最大码也是一样找裁缝也改不了不喜欢穿,0
送货太慢服务太差送快递的真差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差差,0
挺合适的又实惠不过没买好自己的码穿鞋子有点显胖,1
色差不是一点点还说是这样我呸,0
东西送 尺码的不对 而且材质不行,0
包装的很好质量不错大小正好穿着很舒适和介绍的一样,1
我要的是L号发过来是175 96的 快递很快,1
很不错价格便宜实惠很舒服,1
一般般一般般,0
帮朋友买的总体来说还可以只是希望商家能够再细心一点,1
宝贝收到了老公非常喜欢穿着很合身样式好看他喜欢我就很满意噢必须好评,1
裤子质量超好版型也很正专门洗过之后来评价的还不掉色尺码大小正好很合身没想到超级物美价廉以后还会来这家买裤子的,1
裤子的码数刚刚好材质也不错穿起来挺舒服的,1
很一般就那样了不是很好,0
质量不错 版型好看 穿上很舒服,1
质量不错 款式新颖 大小合适 继续关注,1
服务态度太差劲了物流速度堪比蜗牛退换货到最后不给换说是直接把钱退回来网上购物遇到的最奇葩的店家和客服,0
面料很好穿上很合身做工挺好款式很潮卖家服务很好快递给力,0
刚买的时候*收到货后的头一天就减价了买回来了心都凉了裤子洗了会掉色不值这个价格,0
太垃圾跟图片相差太大,0
裤子不错穿着挺好快递也很迅速发的顺丰好评,1
衣服质量很好很舒服在这里我想要说的是衣服的质量决定品质的追求所以只家店的衣服质量一直很好希望下次还在这家店买,1
不想说什么你们还是不要买买了后悔死,0
衣服丑死了也不想换了***的本钱差不多,0
裤子收到了京东的快递真的很快啊裤子的质量也很好而且很好看给个好评下次还来这家,1
裤子刚收到看起来质量还不错颜色也非常好就是还没试穿,1
裤子质量不错穿着很舒服客服服务态度也好物流也快给满分,1
面料不错很薄很透气适合夏天穿下次还来这家店,1
宝贝早已收到打开一看质量不错颜色很正穿了上大小合适,1
质量不错 穿上很舒服 大小合适,1
衣服收到了质量很好做工也不错穿着很合身衣服物超所值跟图片一样没有色差很满意,1
不知道是什么面料穿在身上很不舒服京东买东西我很少评价但是这次真的忍住给个差评,0
衣服质量不错款式时尚穿起来很合身和定做的一样卖家发货很快我很满意,1
网上也买了好多东西这家店是是最垃圾的没有之一收了运费发错快递二次发货迟迟不发货我从下单到收到东西整整用了十一天办事效率太低拖拖拉拉问客服一直是敷衍最后迫不得已申请京东官方介入事情才得到解决不然可能到现在还发不了货,0
价格很优惠服务也很好YY款式和面料都不错的给个好评此次鼓励,1
传了两天就开缝了质量也不行,0
好好好白色的穿着很舒服很好看,1
质量没的说大小也刚好手感也特别好买的时候还有点担心质量问题现在一点也不担心了 准备在入手一件,1
全五星好评衣服真的挺棒的卖家服务态度很好下次还来这买的,1
品质不错有点紧身感可能有公差吧,1
同一款同一个码居然有一条小了穿不了太失望了,0
不好意思哦现在才来评论裤子很不错买了好多条了也没有色差尺寸也刚合适,1
试了一下有弹性腰围小了一号换货中,1
裤子质量很好就是颜色有点深在浅点就更满意了:快递员很快快递员态度非常好给满分,1
还不错 就是感觉买小了点 ,1
收到货了快递不错裤子尺寸很准手感也不错边角处理也很好而且相对市场也很便宜,1
质量差的无法去评价,0
哎真系觉得被骗了实在太差了很薄,0
这款男士牛仔裤非常的不错质量非常的好用这个价格买到这样的衣服真的是货真价实下次还会继续去买,1
简直是物有所值啊裤子质量很好尺码很准男朋友很喜欢穿起来很修身显瘦而且这个季节穿也刚好合适刚开始还担心上身不好看上身效果真的不错哦客服态度也很好细心的解答问题物流也很快啦三天就到了,1
商家真黑颜色发错了,0
还能说什么物流慢的要死本来想京东快递可以快结果比t**的都要慢平时**3天左右就可以拿了在这里竟然用了张这么久我也是呵呵了,0
衣服质量直接是让人难以置信差啊,0
跟以前买的完全不一样跟图片也不一样这么薄奶头都看得很明显,0
替朋友买的朋友人很喜欢特地让朋友穿了两天才评论蛮不错的布料还行下次还会来光顾,1
垃圾超级慢,0
非常差无语,0
商家广告太假产品不值得买省料做得很薄弹性很差一文不值,0
收到宝贝非常满意裤子穿着很合适很舒服实物与图片相符没有色差店家服务态度非常好物流也超级给力哦五星好评下次还来,1
一个字慢五天才到慢的不要不要的,0
无语脱色,0
不满意没有卖家宣传的好,0
买家太不会做生意了一天一天的拖延问到时说发了过了一天还在卖家仓库 哎 忽悠一天一天的 ,0
质量很好面料很棒总之特别喜欢,1
裤子穿了质量很好价格也很实惠希望大家也多多购买哦,1
太差了我爸非常不喜欢,0
衣服还行吧就是号太小了想退货,0
挺差劲的颜色还给送错,0
这么厚还薄款一颗星都不想给,0
差评提交订单的时候选择了开个人纸质发票的卖家就不提供联系客服无果,0
这衣服这质量真的很差严重掉色对这衣服超不满意,0
垃圾地摊货,0
面料非常的差五十块就值,0
十分满意的商品是自己需要的五分好评哈哈哈,1
背心一般但能穿幸亏没听商家建议小了一号也属宽松正好重要的是商家用买两件送袜子的幌子不知骗了多少人拍的时候说有收到货后你再问就说送的过期了京东也不靠谱联系好几回说马上给解决两天了没影赠品无所谓关键是受骗被忽悠觉得不太舒服,0
冒牌货不是南极人的裤子,0
垃圾连快递都不舍得用EMS一个月才收到货,0
感觉受骗了京东现在的货品质量越来越差,0
裤子太薄做工一点都不精细皮筋带跟裤头完全没有缝纫过穿着皮筋带都跑偏说真的完全不值*,0
让我打星怎么打是骗子吗那里写着任务完成我到现在裤子都没有收到让我怎么评价要严重申述这样的事情如果是贵重物品怎么办还有我钱付了裤子怎么办,0
不太如意差别太大了,0
质量很好做工精细尺码很正很合适是正品老公很喜欢,1
这商家能把客户定的型号发错了,0
快递速度零分 裤子质量一分 客服态度零分 满分100,0
裤子质量不能算物超所值告诉客服我的腰围臀围以及身高体重客服要我买36的结果寄过来试穿大了一量尺寸还不是标码所以寄回客服换货换34的结果寄回来31的也是醉了客服然后告诉我他们搞错了又换货买条裤子前前后后折腾了半个多月质量还不是很好你*裤子外加二次快递费就为了这样一条破裤子,0
东西还行吧物流就彻底无语了同一个地方来回折腾两次东西扔在门卫处连个通知都没有货到了根本不知道但是查单却显示本人签收,0
说的是南极人的可是裤子上没有一个南极人的标志而且就一个挂标是南极人的,0
挺好的几十块钱买这样的衣服不错了,1
衣料很差穿身上拉的难受,0
质量不错卖家态度好卖家发货速度快质量不错款式也挺好穿在身上挺舒服没有异样感觉满意的商品,1
第一次买纯色的感觉还挺不错,1
推荐的尺码刚刚好没有色差衣服大小非常合身感觉是给定做一样做工精细走线平整今年是买的最满意的一件衣服链头子都有保护膜有备用纽扣包装很仔细非常满意的一次购物体验面料柔软手感舒适,1
垃圾衣服洗衣机一洗都是毛把所有衣服都整上毛了怎么都弄不下去,0
只能说质量太不行了我感觉到自己买到假货了,0
很不错的衣服 已经买好多次了,1
衣质很好穿着很舒服毫无违和感,1
裤子收到了不错质量挺好的款式好看穿上挺洋气穿上很舒服满意,1
穿上很舒服颜色款式都很喜欢跟店家图片 一样没色差 很满意,1
看看这种布料很容易沾毛上去那么贵*我看*都不值,0
同样的牌子同样的裤子别家只*这家裤子价钱真是不靠谱*知道体现在哪里,0
宝贝质量不错很喜欢好评,1
手感面料不错物流快满意,1
大小合适质量非常不错穿上很舒服一次开心的网购,1
老公说款式太老太土,0
有很大的味道,0
这条裤子不仅质量很好而且摸起来手感不错很值得拥有,1
朋友说挺不错这个质量还真的挺好下次继续帮衬,1
大小正合适现在穿正合适五星好评,1
裤子样式 很不错啊 料子很舒服,1
非常不满意衣服和透明是的胳膊口还破的个小洞与图片一点都不相符衣服皱皱巴巴的实在是30多不愿意退货这么热的天,0
垃圾裤穿两天后屁股就爆裂,0
还可以吧凑合穿,0
超垃圾的商家和快递公司端午节就到我镇硬是昨晚才收到拿回去直接丢楼下垃圾桶了没意思,0
太没有诚信了 发票就是不给快递呢 都等俩月了吧,0
太紧了物流特别慢衣服还有一股怪味,0
宝贝不错布料很好号码也很合适穿着很舒服物流也很快好评好卖家赞一个 发货迅速衣服收到物流非常给力质量不错,1
太垃圾了千万不要买我明明要的L这是L吗,0
差评我定的是加绒的到回来是单的,0
这东西也就一般我估计不是真的跟其他店20块钱买的衣服一样会起毛,0
裤子太好了 穿着特别修身 质量不错 穿着很舒服 客服态度好 物流也快 很棒的一次购物 还会再来,1
裤子穿着很舒服 很好看 我很喜欢,1
质量很好下次一定再来买送货快下次还会购买,1
质量不错挺合心意腰围裤长正好,1
裤子挺合适的看上去材料还不错建议购买哦,1
裤子质量很好正品码子也很正还配有卷裤角的线这个线配少了肯定是工人偷懒了还未下水待下水穿后再加,1
裤子很好穿起来非常舒适而且也不掉色卖家服务态度特别好有啥也讲的非常详细一次很愉快的购物,1
质量一般码数太差了4x都不合适的本来我只穿3X不理解,0
不满我就想给差,0
好是正品质量很好很暖和,1
不错打了防伪电话确实是正品下次买花花公子还来这家店买,1
裤子材质做工都很好穿着也合身这个价位买这样的裤子还算行,1
不是太满意有点差,0
一般般不咋的这衣服,0
买了真是亏了 垃圾一样的衣 穿三次就破了,0
一个感觉好辣鸡同时买的衣服别的都到了这家店还没给我发货要不然通过京东投诉这店家压根就不会理你的催单辣鸡连**都不如你还在京东商城里面,0
掉色比较凶觉得很不划算,0
我没看出来这衣服哪点是加绒了的到还是适合初夏天穿尺寸偏大还是透明的布料,0
碰到史上最坑的卖家一颗星都不想给:双12拍的是加绒款收到的却是普通款而且裤子巨薄还吸灰本来是想叫店家换货的但他爱理不理的每次都是几分钟回一次信息就这样的态度我也不敢叫他换货了叫他把差价补给我已经几天了还不给我退连差价也要吞坑坑坑前车之鉴啊,0
买了两条XL的但两条肥瘦竟然不一样裤脚一比差了一寸多太不靠谱了真没见过这样的产品京东*发展了对自己的平台上的店铺根本不管穿了两天松紧带包在里腰里面的也断了真是惊喜以上种种给各位想买的用户给个提醒吧,0
订的29发的28→→第三方越来越6了,0
牛仔裤材料很柔手又有弹性没有新衣服买回来的大味道,1
很一般很一般很一般要说三次,0
感觉一般般吧没有预想的好有点怀疑是不是正品,1
不错无味直筒大小合适有需要还会来,1
穿着舒服衣服质量不错穿着合身上档次挺满意的,1
质量太差平台假货太多以后不会到京东买东西了,0
颜色和图片有区别,0
料子非常好好看修身款穿上去非常好看价格便宜快递态度非常好很敬业服务态度也非常好质量非常不错穿上很舒服,1
做工真心不行,0
衣服很薄穿在身上不会闷热凉快,1
衣服质量不错爸爸很喜欢快递也很快啊很满意╭╯&epsilon;╰╮,1
吸毛吸灰这质量我也是醉了什么价格什么质量,0
真的很好看快递员很有礼貌赞,1
垃圾短袖地摊货,0
裤子很好看质量不错客服态度很好快递挺快好评,1
裤子不错老公看后很满意穿着也挺好这个价钱老公一直说合适准备在入手一条呢,1
东西不错老公喜欢发货速度很快一如既往支持京东呵呵,1
太次了裤脚两边向中间翘起个尖尖垃圾玩意裤脚还紧的很真的是一星都不想给,0
不适合夏天穿太厚了与描述的超溥相差超远,0
不错没有色差布料剪裁很细致裤子和期待中的版型一样主要还显瘦,1
介绍的尺寸乱七八糟的麻烦用点心好伐,0
面料不错穿上很舒服颜色也适合质量好大小合适,1
质量很好真的很不错跟图片上一样一样的,1
不想说了这裤子我还不如去买地摊货呢,0
要薄的邮递的是厚的还破了洞,0
裤子穿起来十分好看而且也很舒服材质也非常好手感极佳下回还是在这买裤子ω赞一个,1
衣服质量不错而且款式也好看给老公买的他很喜欢而且上身效果也不错,1
和店家说的不一样面料差,0
衣服收到了质量不错颜色无色差,0
非常一般不推荐不要贪便宜,0
质量不好做工很差算了凑合着穿吧,0
说实话很差感觉那么多好评有点假这裤子要是在现实中50快我都不一定会买想退货又想着双十一还是算了差差,0
已申请退货怎么显示完成订单呢真的搞不明白真的就是个垃圾请大家擦亮眼睛啊,0
明显有色差感觉亏死这面料也能上百,0
裤子可以一摸就知道质量不错不错下次还会来,1
裤子穿了一个月已经烂了买到的衣服最差的一次最不满意的一次,0
你们衣服L号这么大把我装里面,0
裤子很满意有弹性穿着很舒服值得购买下次还会光顾的客服服务态度也很好大赞,1
能不能这么坑我要的是30,0
穿起来很不舒服后面感觉有割的东西顶着,0
已收到大小正好看上去面料也不错挺保暖的,1
我上星期一买的这星期才收到货穿了没两天袖子下面就开了好长的一条口子垃圾,0
没有收到也没有退钱 差差差,0
物流很快款式很不错大小合适做工很好,1
颜色和图片相符服务好质量不错还会再来,1
什么质量太次了边是扎斜的,0
面料不错是正品快递超快的,1
裤子很不错但是店家服务真心不好11号买的到21号还没发货然后申请的京东介入才发货到了26号才到我手上双11做活动 想着便宜就在这家买了3件 2条裤子一件毛衣3免一的活动嘛可是我收货的时候发现就两天裤子然后问商家他们才告诉我没货 就丢给我一句话 你退款吧呵呵我也只能呵呵的接受了,0
垃圾裤子买回来一个月就破了个洞当时过年在老家上网不方便没投诉现在两个月来投诉客服的意思是两个月破个洞很正常垃圾店家,0
质量差特别是那商标割皮肤,0
不好裤子太紧了才穿一天都抽丝了,0
裤子不错质量好码数也刚刚好男朋友很喜欢,1
衣服真大啊动西一般,0
冲着便宜买的买回来洗了一下盆里一层黑色的毛以为干了就好了谁知道干了穿身上还是掉毛掉的厉害于是脱下来扔了,0
一般算得上是假的吧,0
衣服太少了买来没法穿呀,0
宝贝收到了 质量不错 很好 超值,1
太差了一是脱线二是沾灰根本没法穿了,0
送货速度慢而且实货没得照片好为什么这么厚,0
尺寸合适并且样式也好看穿上也比较舒服非常喜欢很满意的一次购物非常喜欢这条牛仔裤,1
色差大面料差,0
第二次买了感觉没有第一次好,1
裤子蛮不错的颜色与描述比较符合给个赞了,1
质量好裤子形状穿着也很修身我老公一直买这家店的商品值得购买,1
裤子还可以质量也行南极人还是老牌子了修身比较满意,1
面料太差刚穿2次裤头就烂了图中白色处指头大一个洞不是线缝哦客服说穿过不退不换面料问题不穿能发现吗,0
这衣服也太假了吧衣服商标和吊牌都不一样的,0
与实物有差距,0
真的很好实惠舒服好看    很合我意,1
裤子收到了就是太长了与之前我买的尺码不一致,0
